### SNIa toy model generated with mk_snia_toy_model.py version 2018-06-22
#
## Adopted constants:
#
# MSUN = 1.98900000e+33 g
# 56Ni half-life THALF_56NI = 6.07500000e+00 day
# 56Co half-life THALF_56CO = 7.72360000e+01 day
# Energy per 56Ni decay EDECAY_56NI = 1.72060000e+00 MeV
# Energy per 56Co decay EDECAY_56CO = 3.60720000e+00 MeV
#
## Ejecta parameters (actual vs. requested):
#
# Mtot = 9.9990e-01 Msun (1.0000e+00 requested)
# Ekin = 9.9811e+50 erg (1.0000e+51 requested)
# nzones =  807 ; cell size dvel = 5.0000e+01 km/s ; Vmax = 4.0325e+04 km/s
# density profile = expon
# time at which radius, temperature and abundances are calculated, tend = 2.00 DAYS
# M(stable IGE) = 0.0000e+00 Msun (0.0000e+00 requested) with relative (Ni, Fe) fractions = 0.10, 0.90
# M(56Ni,t=0) = 9.9950e-02 Msun (1.0000e-01 requested)
# M(IME) = 8.9995e-01 Msun (9.0000e-01 requested); IMEs = Ca, S, Si with relative fractions = 0.1, 0.35, 0.55
# M(unburnt C/O) = 0.0000e+00 Msun with relative (O, C) fractions = 0.50, 0.50
# dM(IGE,56Ni,IME) = 0.00, 0.20, 0.00 Msun; transition profile = cosine
# ni56 weighted, average column density=7.15e+14 g cm^-2 s^2; t0_gamma=48.93 day

#
# COLUMNS:
#
# (1) zone index
# (2) velocity at zone center [km/s]
# (3) zone mass [Msun]
# (4) Lagrangian mass coordinate (corresponding to outer zone boundary) [Msun]
# (5) IGE mass fraction at t=0
# (6) 56Ni mass fraction at t=0
# (7) IME mass fraction
# (8) Ti mass fraction
# (9) unburnt CO mass fraction
# (10) radius at zone center [cm] = velocity * time_since_explosion (homologous expansion)
# (11) mean density over zone [g/cm^3] (*not* density at zone center)
# (12) temperature [K]
# (13)-(21) mass fractions
#
# NOTES ON MASS FRACTIONS: (14) X_Ni includes X_56Ni; (15) X_Co = X_56Co; (16) X_Fe includes 56Fe from 56Co decay
#
#idx vel[km/s]  dmass[Msun] mass[Msun] X_IGE0     X_56Ni0    X_IME      X_Ti       X_CO       rad[cm]    dens[gcc]  temp[K]    X_56Ni     X_Ni       X_Co       X_Fe       X_Ca       X_S        X_Si       X_O        X_C       
#(1) (2)        (3)        (4)        (5)        (6)        (7)        (8)        (9)        (10)       (11)       (12)       (13)       (14)       (15)       (16)       (17)       (18)       (19)       (20)       (21)      
  57 2.8250e+03 3.0997e-03 7.7482e-02 0.0000e+00 6.8418e-01 3.1582e-01 0.0000e+00 0.0000e+00 4.8816e+13 2.3828e-10 8.9591e+04 5.4458e-01 5.4458e-01 1.3830e-01 1.2925e-03 3.1582e-02 1.1054e-01 1.7370e-01 0.0000e+00 0.0000e+00
  58 2.8750e+03 3.1554e-03 8.0637e-02 0.0000e+00 6.6113e-01 3.3887e-01 0.0000e+00 0.0000e+00 4.9680e+13 2.3420e-10 8.8444e+04 5.2624e-01 5.2624e-01 1.3364e-01 1.2489e-03 3.3887e-02 1.1861e-01 1.8638e-01 0.0000e+00 0.0000e+00
  59 2.9250e+03 3.2102e-03 8.3847e-02 0.0000e+00 6.3728e-01 3.6272e-01 0.0000e+00 0.0000e+00 5.0544e+13 2.3019e-10 8.7258e+04 5.0725e-01 5.0725e-01 1.2882e-01 1.2039e-03 3.6272e-02 1.2695e-01 1.9950e-01 0.0000e+00 0.0000e+00
  60 2.9750e+03 3.2640e-03 8.7111e-02 0.0000e+00 6.1267e-01 3.8733e-01 0.0000e+00 0.0000e+00 5.1408e+13 2.2625e-10 8.6031e+04 4.8766e-01 4.8766e-01 1.2385e-01 1.1574e-03 3.8733e-02 1.3557e-01 2.1303e-01 0.0000e+00 0.0000e+00
  61 3.0250e+03 3.3168e-03 9.0428e-02 0.0000e+00 5.8735e-01 4.1265e-01 0.0000e+00 0.0000e+00 5.2272e+13 2.2238e-10 8.4761e+04 4.6751e-01 4.6751e-01 1.1873e-01 1.1096e-03 4.1265e-02 1.4443e-01 2.2696e-01 0.0000e+00 0.0000e+00
  62 3.0750e+03 3.3687e-03 9.3797e-02 0.0000e+00 5.6140e-01 4.3860e-01 0.0000e+00 0.0000e+00 5.3136e+13 2.1857e-10 8.3448e+04 4.4685e-01 4.4685e-01 1.1348e-01 1.0605e-03 4.3860e-02 1.5351e-01 2.4123e-01 0.0000e+00 0.0000e+00
  63 3.1250e+03 3.4196e-03 9.7216e-02 0.0000e+00 5.3487e-01 4.6513e-01 0.0000e+00 0.0000e+00 5.4000e+13 2.1483e-10 8.2088e+04 4.2574e-01 4.2574e-01 1.0812e-01 1.0104e-03 4.6513e-02 1.6280e-01 2.5582e-01 0.0000e+00 0.0000e+00
  64 3.1750e+03 3.4694e-03 1.0069e-01 0.0000e+00 5.0784e-01 4.9216e-01 0.0000e+00 0.0000e+00 5.4864e+13 2.1115e-10 8.0682e+04 4.0423e-01 4.0423e-01 1.0266e-01 9.5938e-04 4.9216e-02 1.7225e-01 2.7069e-01 0.0000e+00 0.0000e+00
  65 3.2250e+03 3.5183e-03 1.0420e-01 0.0000e+00 4.8041e-01 5.1959e-01 0.0000e+00 0.0000e+00 5.5728e+13 2.0753e-10 7.9227e+04 3.8239e-01 3.8239e-01 9.7112e-02 9.0756e-04 5.1959e-02 1.8186e-01 2.8577e-01 0.0000e+00 0.0000e+00
  66 3.2750e+03 3.5661e-03 1.0777e-01 0.0000e+00 4.5266e-01 5.4734e-01 0.0000e+00 0.0000e+00 5.6592e+13 2.0398e-10 7.7721e+04 3.6030e-01 3.6030e-01 9.1502e-02 8.5513e-04 5.4734e-02 1.9157e-01 3.0104e-01 0.0000e+00 0.0000e+00
  67 3.3250e+03 3.6128e-03 1.1138e-01 0.0000e+00 4.2469e-01 5.7531e-01 0.0000e+00 0.0000e+00 5.7456e+13 2.0048e-10 7.6162e+04 3.3804e-01 3.3804e-01 8.5849e-02 8.0229e-04 5.7531e-02 2.0136e-01 3.1642e-01 0.0000e+00 0.0000e+00
  68 3.3750e+03 3.6586e-03 1.1504e-01 0.0000e+00 3.9660e-01 6.0340e-01 0.0000e+00 0.0000e+00 5.8320e+13 1.9705e-10 7.4548e+04 3.1568e-01 3.1568e-01 8.0171e-02 7.4923e-04 6.0340e-02 2.1119e-01 3.3187e-01 0.0000e+00 0.0000e+00
  69 3.4250e+03 3.7033e-03 1.1874e-01 0.0000e+00 3.6851e-01 6.3149e-01 0.0000e+00 0.0000e+00 5.9184e+13 1.9368e-10 7.2876e+04 2.9332e-01 2.9332e-01 7.4492e-02 6.9616e-04 6.3149e-02 2.2102e-01 3.4732e-01 0.0000e+00 0.0000e+00
  70 3.4750e+03 3.7469e-03 1.2249e-01 0.0000e+00 3.4053e-01 6.5947e-01 0.0000e+00 0.0000e+00 6.0048e+13 1.9036e-10 7.1143e+04 2.7105e-01 2.7105e-01 6.8837e-02 6.4331e-04 6.5947e-02 2.3081e-01 3.6271e-01 0.0000e+00 0.0000e+00
  71 3.5250e+03 3.7895e-03 1.2628e-01 0.0000e+00 3.1278e-01 6.8722e-01 0.0000e+00 0.0000e+00 6.0912e+13 1.8710e-10 6.9347e+04 2.4897e-01 2.4897e-01 6.3227e-02 5.9088e-04 6.8722e-02 2.4053e-01 3.7797e-01 0.0000e+00 0.0000e+00
  72 3.5750e+03 3.8310e-03 1.3011e-01 0.0000e+00 2.8539e-01 7.1461e-01 0.0000e+00 0.0000e+00 6.1776e+13 1.8390e-10 6.7485e+04 2.2716e-01 2.2716e-01 5.7690e-02 5.3914e-04 7.1461e-02 2.5011e-01 3.9303e-01 0.0000e+00 0.0000e+00
  73 3.6250e+03 3.8714e-03 1.3398e-01 0.0000e+00 2.5849e-01 7.4151e-01 0.0000e+00 0.0000e+00 6.2640e+13 1.8075e-10 6.5551e+04 2.0575e-01 2.0575e-01 5.2252e-02 4.8831e-04 7.4151e-02 2.5953e-01 4.0783e-01 0.0000e+00 0.0000e+00
  74 3.6750e+03 3.9108e-03 1.3789e-01 0.0000e+00 2.3220e-01 7.6780e-01 0.0000e+00 0.0000e+00 6.3504e+13 1.7765e-10 6.3542e+04 1.8483e-01 1.8483e-01 4.6938e-02 4.3866e-04 7.6780e-02 2.6873e-01 4.2229e-01 0.0000e+00 0.0000e+00
  75 3.7250e+03 3.9492e-03 1.4184e-01 0.0000e+00 2.0667e-01 7.9333e-01 0.0000e+00 0.0000e+00 6.4368e+13 1.7461e-10 6.1452e+04 1.6450e-01 1.6450e-01 4.1777e-02 3.9042e-04 7.9333e-02 2.7767e-01 4.3633e-01 0.0000e+00 0.0000e+00
  76 3.7750e+03 3.9864e-03 1.4583e-01 0.0000e+00 1.8203e-01 8.1797e-01 0.0000e+00 0.0000e+00 6.5232e+13 1.7162e-10 5.9276e+04 1.4489e-01 1.4489e-01 3.6795e-02 3.4387e-04 8.1797e-02 2.8629e-01 4.4989e-01 0.0000e+00 0.0000e+00
  77 3.8250e+03 4.0227e-03 1.4985e-01 0.0000e+00 1.5841e-01 8.4159e-01 0.0000e+00 0.0000e+00 6.6096e+13 1.6868e-10 5.7005e+04 1.2609e-01 1.2609e-01 3.2021e-02 2.9925e-04 8.4159e-02 2.9456e-01 4.6288e-01 0.0000e+00 0.0000e+00
  78 3.8750e+03 4.0578e-03 1.5391e-01 0.0000e+00 1.3595e-01 8.6405e-01 0.0000e+00 0.0000e+00 6.6960e+13 1.6579e-10 5.4630e+04 1.0821e-01 1.0821e-01 2.7481e-02 2.5682e-04 8.6405e-02 3.0242e-01 4.7523e-01 0.0000e+00 0.0000e+00
  79 3.9250e+03 4.0919e-03 1.5800e-01 0.0000e+00 1.1478e-01 8.8522e-01 0.0000e+00 0.0000e+00 6.7824e+13 1.6295e-10 5.2141e+04 9.1360e-02 9.1360e-02 2.3202e-02 2.1683e-04 8.8522e-02 3.0983e-01 4.8687e-01 0.0000e+00 0.0000e+00
  80 3.9750e+03 4.1250e-03 1.6213e-01 0.0000e+00 9.5032e-02 9.0497e-01 0.0000e+00 0.0000e+00 6.8688e+13 1.6016e-10 4.9523e+04 7.5642e-02 7.5642e-02 1.9210e-02 1.7953e-04 9.0497e-02 3.1674e-01 4.9773e-01 0.0000e+00 0.0000e+00
  81 4.0250e+03 4.1570e-03 1.6628e-01 0.0000e+00 7.6839e-02 9.2316e-01 0.0000e+00 0.0000e+00 6.9552e+13 1.5742e-10 4.6758e+04 6.1161e-02 6.1161e-02 1.5532e-02 1.4516e-04 9.2316e-02 3.2311e-01 5.0774e-01 0.0000e+00 0.0000e+00
  82 4.0750e+03 4.1879e-03 1.7047e-01 0.0000e+00 6.0315e-02 9.3968e-01 0.0000e+00 0.0000e+00 7.0416e+13 1.5473e-10 4.3823e+04 4.8009e-02 4.8009e-02 1.2192e-02 1.1394e-04 9.3968e-02 3.2889e-01 5.1683e-01 0.0000e+00 0.0000e+00
  83 4.1250e+03 4.2178e-03 1.7469e-01 0.0000e+00 4.5582e-02 9.5442e-01 0.0000e+00 0.0000e+00 7.1280e+13 1.5208e-10 4.0683e+04 3.6282e-02 3.6282e-02 9.2141e-03 8.6110e-05 9.5442e-02 3.3405e-01 5.2493e-01 0.0000e+00 0.0000e+00
  84 4.1750e+03 4.2467e-03 1.7894e-01 0.0000e+00 3.2745e-02 9.6726e-01 0.0000e+00 0.0000e+00 7.2144e+13 1.4947e-10 3.7293e+04 2.6064e-02 2.6064e-02 6.6191e-03 6.1858e-05 9.6726e-02 3.3854e-01 5.3199e-01 0.0000e+00 0.0000e+00
  85 4.2250e+03 4.2746e-03 1.8321e-01 0.0000e+00 2.1908e-02 9.7809e-01 0.0000e+00 0.0000e+00 7.3008e+13 1.4691e-10 3.3583e+04 1.7438e-02 1.7438e-02 4.4286e-03 4.1387e-05 9.7809e-02 3.4233e-01 5.3795e-01 0.0000e+00 0.0000e+00
  86 4.2750e+03 4.3014e-03 1.8751e-01 0.0000e+00 1.3162e-02 9.8684e-01 0.0000e+00 0.0000e+00 7.3872e+13 1.4440e-10 2.9439e+04 1.0477e-02 1.0477e-02 2.6607e-03 2.4865e-05 9.8684e-02 3.4539e-01 5.4276e-01 0.0000e+00 0.0000e+00
  87 4.3250e+03 4.3272e-03 1.9184e-01 0.0000e+00 6.5915e-03 9.9341e-01 0.0000e+00 0.0000e+00 7.4736e+13 1.4192e-10 2.4658e+04 5.2466e-03 5.2466e-03 1.3324e-03 1.2452e-05 9.9341e-02 3.4769e-01 5.4637e-01 0.0000e+00 0.0000e+00
  88 4.3750e+03 4.3520e-03 1.9619e-01 0.0000e+00 2.2677e-03 9.9773e-01 0.0000e+00 0.0000e+00 7.5600e+13 1.3949e-10 1.8803e+04 1.8050e-03 1.8050e-03 4.5839e-04 4.2839e-06 9.9773e-02 3.4921e-01 5.4875e-01 0.0000e+00 0.0000e+00
  89 4.4250e+03 4.3758e-03 2.0057e-01 0.0000e+00 2.4935e-04 9.9975e-01 0.0000e+00 0.0000e+00 7.6464e+13 1.3710e-10 1.0781e+04 1.9847e-04 1.9847e-04 5.0404e-05 4.7105e-07 9.9975e-02 3.4991e-01 5.4986e-01 0.0000e+00 0.0000e+00
  90 4.4750e+03 4.3986e-03 2.0497e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 7.7328e+13 1.3476e-10 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
  91 4.5250e+03 4.4205e-03 2.0939e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 7.8192e+13 1.3245e-10 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
  92 4.5750e+03 4.4413e-03 2.1383e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 7.9056e+13 1.3018e-10 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
  93 4.6250e+03 4.4612e-03 2.1829e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 7.9920e+13 1.2795e-10 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
  94 4.6750e+03 4.4801e-03 2.2277e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 8.0784e+13 1.2576e-10 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
  95 4.7250e+03 4.4981e-03 2.2727e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 8.1648e+13 1.2361e-10 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
  96 4.7750e+03 4.5151e-03 2.3178e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 8.2512e+13 1.2149e-10 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
  97 4.8250e+03 4.5312e-03 2.3631e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 8.3376e+13 1.1941e-10 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
  98 4.8750e+03 4.5464e-03 2.4086e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 8.4240e+13 1.1737e-10 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
  99 4.9250e+03 4.5607e-03 2.4542e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 8.5104e+13 1.1536e-10 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 100 4.9750e+03 4.5741e-03 2.5000e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 8.5968e+13 1.1338e-10 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 101 5.0250e+03 4.5866e-03 2.5458e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 8.6832e+13 1.1144e-10 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 102 5.0750e+03 4.5982e-03 2.5918e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 8.7696e+13 1.0953e-10 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 103 5.1250e+03 4.6089e-03 2.6379e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 8.8560e+13 1.0765e-10 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 104 5.1750e+03 4.6188e-03 2.6841e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 8.9424e+13 1.0581e-10 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 105 5.2250e+03 4.6279e-03 2.7304e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 9.0288e+13 1.0400e-10 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 106 5.2750e+03 4.6361e-03 2.7767e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 9.1152e+13 1.0222e-10 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 107 5.3250e+03 4.6435e-03 2.8232e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 9.2016e+13 1.0047e-10 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 108 5.3750e+03 4.6501e-03 2.8697e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 9.2880e+13 9.8748e-11 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 109 5.4250e+03 4.6559e-03 2.9162e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 9.3744e+13 9.7057e-11 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 110 5.4750e+03 4.6609e-03 2.9628e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 9.4608e+13 9.5395e-11 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 111 5.5250e+03 4.6652e-03 3.0095e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 9.5472e+13 9.3761e-11 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 112 5.5750e+03 4.6686e-03 3.0562e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 9.6336e+13 9.2155e-11 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 113 5.6250e+03 4.6714e-03 3.1029e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 9.7200e+13 9.0577e-11 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 114 5.6750e+03 4.6734e-03 3.1496e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 9.8064e+13 8.9026e-11 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 115 5.7250e+03 4.6746e-03 3.1964e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 9.8928e+13 8.7502e-11 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 116 5.7750e+03 4.6752e-03 3.2431e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 9.9792e+13 8.6003e-11 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 117 5.8250e+03 4.6750e-03 3.2899e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 1.0066e+14 8.4531e-11 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 118 5.8750e+03 4.6742e-03 3.3366e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 1.0152e+14 8.3083e-11 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 119 5.9250e+03 4.6727e-03 3.3833e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 1.0238e+14 8.1660e-11 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 120 5.9750e+03 4.6705e-03 3.4300e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 1.0325e+14 8.0262e-11 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 121 6.0250e+03 4.6677e-03 3.4767e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 1.0411e+14 7.8888e-11 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 122 6.0750e+03 4.6642e-03 3.5233e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 1.0498e+14 7.7537e-11 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 123 6.1250e+03 4.6601e-03 3.5699e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 1.0584e+14 7.6209e-11 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 124 6.1750e+03 4.6554e-03 3.6165e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 1.0670e+14 7.4904e-11 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 125 6.2250e+03 4.6501e-03 3.6630e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 1.0757e+14 7.3621e-11 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 126 6.2750e+03 4.6442e-03 3.7094e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 1.0843e+14 7.2361e-11 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 127 6.3250e+03 4.6377e-03 3.7558e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 1.0930e+14 7.1121e-11 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 128 6.3750e+03 4.6306e-03 3.8021e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 1.1016e+14 6.9903e-11 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 129 6.4250e+03 4.6230e-03 3.8484e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 1.1102e+14 6.8706e-11 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 130 6.4750e+03 4.6148e-03 3.8945e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 1.1189e+14 6.7530e-11 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 131 6.5250e+03 4.6061e-03 3.9406e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 1.1275e+14 6.6373e-11 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 132 6.5750e+03 4.5969e-03 3.9865e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 1.1362e+14 6.5237e-11 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 133 6.6250e+03 4.5871e-03 4.0324e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 1.1448e+14 6.4120e-11 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 134 6.6750e+03 4.5769e-03 4.0782e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 1.1534e+14 6.3022e-11 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
